1.806310;0.198539;0.612336
1.806320;0.198544;0.612282
1.806313;0.198534;0.612333
1.806319;0.198535;0.612332
1.806310;0.198532;0.612357
1.806325;0.198544;0.612407
1.806322;0.198529;0.612346
1.806338;0.198540;0.612306
1.806312;0.198523;0.612342
1.806336;0.198541;0.612298
1.806335;0.198551;0.612287
1.806340;0.198553;0.612281
1.806333;0.198526;0.612325
1.806336;0.198538;0.612285
1.806337;0.198554;0.612399
1.806351;0.198533;0.612290
1.806312;0.198537;0.612337
1.806293;0.198524;0.612324
1.806321;0.198533;0.612276
1.806340;0.198539;0.612290
1.806350;0.198540;0.612298
1.806339;0.198559;0.612393
1.806312;0.198537;0.612333
1.806317;0.198529;0.612339
1.806340;0.198543;0.612293
1.806319;0.198513;0.612342
1.806300;0.198529;0.612330
1.806334;0.198540;0.612283
1.806338;0.198545;0.612285
1.806339;0.198541;0.612283
1.806340;0.198544;0.612295
1.806317;0.198537;0.612331
1.806344;0.198543;0.612293
1.806328;0.198537;0.612391
1.806315;0.198525;0.612281
1.806296;0.198524;0.612330
1.806345;0.198536;0.612277
1.806352;0.198533;0.612272
1.806322;0.198533;0.612288
1.806300;0.198517;0.612328
1.806320;0.198517;0.612340
1.806339;0.198537;0.612303
1.806321;0.198534;0.612335
1.806341;0.198538;0.612283
1.806336;0.198545;0.612284
1.806327;0.198537;0.612276
1.806314;0.198541;0.612332
1.806323;0.198540;0.612275
1.806336;0.198542;0.612283
1.806315;0.198535;0.612336
1.806318;0.198526;0.612333
1.806341;0.198540;0.612290
1.806304;0.198520;0.612325
1.806325;0.198530;0.612283
1.806312;0.198530;0.612329
1.806340;0.198552;0.612285
1.806321;0.198543;0.612276
1.806317;0.198537;0.612339
1.806349;0.198539;0.612274
1.806338;0.198540;0.612288
1.806345;0.198547;0.612399
1.806343;0.198545;0.612293
1.806319;0.198538;0.612343
1.806312;0.198538;0.612336
1.806311;0.198527;0.612342
1.806329;0.198528;0.612274
1.806352;0.198540;0.612279
1.806325;0.198527;0.612327
1.806314;0.198534;0.612330
1.806300;0.198511;0.612323
1.806341;0.198537;0.612289
1.806337;0.198547;0.612284
1.806320;0.198535;0.612349
1.806358;0.198484;0.612315
1.806339;0.198540;0.612294
1.806335;0.198548;0.612284
1.806327;0.198538;0.612282
1.806320;0.198528;0.612281
1.806316;0.198523;0.612339
1.806341;0.198544;0.612282
1.806329;0.198531;0.612286
1.806344;0.198519;0.612298
1.806319;0.198530;0.612341
1.806336;0.198541;0.612296
1.806309;0.198522;0.612333
1.806310;0.198525;0.612334
1.806311;0.198527;0.612337
1.806334;0.198504;0.612337
1.806306;0.198520;0.612328
1.806311;0.198525;0.612333
1.806341;0.198544;0.612291
1.806326;0.198530;0.612276
1.806297;0.198522;0.612335
1.806323;0.198510;0.612341
1.806311;0.198531;0.612328
1.806300;0.198522;0.612323
1.806339;0.198539;0.612298
1.806328;0.198527;0.612332
1.806328;0.198534;0.612278
1.806298;0.198516;0.612325
1.806341;0.198524;0.612288
1.806328;0.198518;0.612320
1.806295;0.198524;0.612327
1.806340;0.198550;0.612302
1.806301;0.198506;0.612328
1.806313;0.198528;0.612329
1.806297;0.198524;0.612328
1.806341;0.198538;0.612305
1.806328;0.198511;0.612280
1.806354;0.198542;0.612391
1.806311;0.198534;0.612335
1.806336;0.198543;0.612290
1.806309;0.198527;0.612338
1.806339;0.198539;0.612299
1.806315;0.198531;0.612332
1.806318;0.198523;0.612343
1.806341;0.198543;0.612292
1.806342;0.198543;0.612289
1.806345;0.198548;0.612291
1.806339;0.198545;0.612285
1.806356;0.198541;0.612394
1.806317;0.198526;0.612332
1.806315;0.198527;0.612341
1.806328;0.198518;0.612280
1.806314;0.198527;0.612342
1.806343;0.198540;0.612285
1.806349;0.198530;0.612272
1.806330;0.198534;0.612389
1.806344;0.198538;0.612288
1.806353;0.198532;0.612274
1.806344;0.198551;0.612285
1.806315;0.198526;0.612330
1.806342;0.198552;0.612401
1.806337;0.198541;0.612289
1.806325;0.198531;0.612272
1.806356;0.198519;0.612279
1.806317;0.198538;0.612341
1.806332;0.198534;0.612389
1.806339;0.198542;0.612306
1.806342;0.198542;0.612288
1.806328;0.198528;0.612333
1.806350;0.198538;0.612278
1.806341;0.198536;0.612286
1.806322;0.198535;0.612272
1.806316;0.198517;0.612333
1.806288;0.198508;0.612316
1.806322;0.198527;0.612292
1.806316;0.198526;0.612337
1.806314;0.198527;0.612347
1.806338;0.198551;0.612291
1.806329;0.198533;0.612278
1.806333;0.198544;0.612282
1.806314;0.198541;0.612339
1.806326;0.198537;0.612278
1.806313;0.198533;0.612336
1.806317;0.198530;0.612335
1.806340;0.198542;0.612392
1.806353;0.198533;0.612279
1.806344;0.198556;0.612416
1.806325;0.198528;0.612273
1.806297;0.198518;0.612339
1.806314;0.198534;0.612340
1.806312;0.198535;0.612334
1.806304;0.198533;0.612333
1.806311;0.198531;0.612339
1.806350;0.198478;0.612333
1.806316;0.198528;0.612332
1.806329;0.198526;0.612348
1.806343;0.198487;0.612317
1.806313;0.198531;0.612335
1.806311;0.198511;0.612326
1.806361;0.198469;0.612321
1.806341;0.198554;0.612400
1.806336;0.198536;0.612294
1.806298;0.198528;0.612326
1.806325;0.198541;0.612386
1.806312;0.198531;0.612329
1.806303;0.198507;0.612323
1.806303;0.198521;0.612326
1.806315;0.198529;0.612354
1.806314;0.198535;0.612334
1.806313;0.198530;0.612335
1.806307;0.198537;0.612343
1.806316;0.198537;0.612337
1.806321;0.198527;0.612336
1.806339;0.198545;0.612291
1.806329;0.198523;0.612331
1.806339;0.198548;0.612397
1.806306;0.198519;0.612345
1.806299;0.198530;0.612332
1.806262;0.198500;0.612356
1.806316;0.198525;0.612333
1.806296;0.198524;0.612327
1.806325;0.198546;0.612392
1.806340;0.198544;0.612413
1.806327;0.198535;0.612390
1.806351;0.198545;0.612387
1.806312;0.198533;0.612342
1.806312;0.198526;0.612336
1.806337;0.198549;0.612288
1.806340;0.198567;0.612299
1.806267;0.198549;0.612513
1.806212;0.198478;0.612886
1.806149;0.198402;0.613293
1.806007;0.198423;0.613880
1.805772;0.198547;0.614389
1.805570;0.198593;0.615049
1.805378;0.198683;0.615695
1.805375;0.198603;0.616548
1.805419;0.198569;0.617673
1.805470;0.198712;0.618496
1.805676;0.198539;0.619723
1.805707;0.198576;0.620758
1.805752;0.198490;0.621685
1.805973;0.198523;0.622912
1.806076;0.198499;0.623818
1.806183;0.198570;0.624910
1.806454;0.198307;0.626467
1.806301;0.198487;0.627076
1.806435;0.198549;0.628022
1.806661;0.198716;0.629077
1.806471;0.198687;0.629763
1.806515;0.198526;0.630733
1.806462;0.198440;0.631736
1.806273;0.198625;0.632517
1.806139;0.198704;0.633126
1.806197;0.198577;0.634131
1.806214;0.198510;0.635381
1.806275;0.198521;0.636453
1.806305;0.198533;0.637382
1.806436;0.198301;0.638616
1.806386;0.198716;0.639218
1.806435;0.198343;0.640263
1.806731;0.198187;0.641742
1.806543;0.198449;0.642391
1.806448;0.198661;0.642829
1.806515;0.198677;0.643678
1.806696;0.198128;0.645317
1.806657;0.198294;0.646077
1.806682;0.198347;0.647217
1.806726;0.198213;0.648281
1.806762;0.198117;0.649171
1.806878;0.198289;0.650080
1.806845;0.198426;0.650807
1.806896;0.198482;0.651587
1.806777;0.198234;0.652877
1.806754;0.198587;0.653507
1.806603;0.198390;0.654575
1.806634;0.198418;0.655438
1.806704;0.198287;0.656594
1.806719;0.198310;0.657625
1.806751;0.198261;0.658706
1.806801;0.198333;0.659468
1.807090;0.198175;0.660562
1.807181;0.198700;0.660752
1.807274;0.198330;0.662155
1.807140;0.198300;0.663168
1.807249;0.198333;0.664275
1.807186;0.198461;0.664887
1.807139;0.198528;0.665969
1.806967;0.198559;0.666732
1.806919;0.198540;0.667517
1.807009;0.198429;0.668542
1.807025;0.198488;0.669444
1.807191;0.198552;0.670526
1.807122;0.198593;0.671202
1.807182;0.198542;0.671883
1.807292;0.198561;0.673059
1.807366;0.198576;0.673856
1.807402;0.198552;0.674794
1.807337;0.198655;0.675582
1.807343;0.198721;0.676590
1.807502;0.198526;0.677939
1.807315;0.198819;0.678505
1.807379;0.198740;0.679591
1.807437;0.198614;0.680791
1.807426;0.198565;0.681645
1.807179;0.198604;0.682502
1.807363;0.198690;0.683777
1.807347;0.198815;0.684722
1.807186;0.198854;0.685482
1.807109;0.198865;0.686680
1.806998;0.198976;0.687682
1.807050;0.199022;0.688567
1.807225;0.198964;0.689803
1.807301;0.198938;0.690768
1.807269;0.198910;0.691722
1.807262;0.198897;0.692743
1.807281;0.198908;0.693602
1.807210;0.198878;0.694539
1.807087;0.198953;0.695164
1.807211;0.198900;0.696306
1.807097;0.198955;0.697052
1.807128;0.198842;0.698082
1.807256;0.198741;0.699124
1.807249;0.198817;0.700072
1.807284;0.198883;0.700752
1.807310;0.198922;0.701743
1.807235;0.198874;0.702637
1.807328;0.198867;0.703814
1.807227;0.198939;0.704691
1.807145;0.199022;0.705515
1.807324;0.198708;0.706972
1.807233;0.198709;0.707802
1.807169;0.198879;0.708565
1.807058;0.198910;0.709259
1.807083;0.198922;0.710232
1.807074;0.198704;0.711378
1.806917;0.198868;0.712161
1.807002;0.198760;0.713332
1.806981;0.198825;0.714272
1.806864;0.198905;0.715292
1.806966;0.198801;0.716412
1.806957;0.198703;0.717433
1.807020;0.198626;0.718563
1.806912;0.198877;0.719185
1.806976;0.198945;0.719950
1.807115;0.198848;0.721010
1.807201;0.198725;0.722023
1.807094;0.198859;0.722808
1.807023;0.198861;0.723530
1.807169;0.198975;0.724621
1.807133;0.198787;0.725690
1.807156;0.198953;0.726320
1.807086;0.198762;0.727474
1.807063;0.198930;0.728331
1.807148;0.198806;0.729439
1.806962;0.198957;0.730050
1.807129;0.198730;0.731552
1.806996;0.198759;0.732584
1.807052;0.198729;0.733594
1.807066;0.198810;0.734496
1.806956;0.198857;0.735357
1.806947;0.198769;0.736311
1.807036;0.198730;0.737218
1.806987;0.198683;0.738212
1.806998;0.198689;0.739207
1.807008;0.198762;0.740177
1.807056;0.198808;0.741049
1.806933;0.198869;0.741928
1.807021;0.198748;0.743162
1.807068;0.198825;0.743982
1.807122;0.198834;0.744934
1.807214;0.198767;0.745962
1.807261;0.198829;0.746905
1.807260;0.198752;0.747947
1.807117;0.198831;0.748827
1.806966;0.198877;0.749696
1.806997;0.198771;0.750923
1.806967;0.198882;0.751669
1.806975;0.198826;0.752819
1.806980;0.198758;0.753773
1.807139;0.198631;0.754990
1.807036;0.198825;0.755757
1.807052;0.198713;0.756940
1.806877;0.198827;0.757734
1.806909;0.198824;0.758840
1.806795;0.198930;0.759791
1.806767;0.198897;0.760808
1.806856;0.198789;0.761731
1.806758;0.198790;0.762607
1.806794;0.198791;0.763565
1.806755;0.198898;0.764173
1.806792;0.198818;0.765270
1.806779;0.198707;0.766329
1.806630;0.198765;0.767185
1.806576;0.198887;0.767993
1.806611;0.198769;0.769243
1.806501;0.198829;0.770005
1.806523;0.198921;0.770945
1.806773;0.198710;0.772124
1.806853;0.198736;0.772990
1.806818;0.198794;0.774118
1.806676;0.198867;0.774803
1.806841;0.198691;0.776112
1.806622;0.198773;0.776923
1.806612;0.198941;0.777904
1.806765;0.198773;0.778973
1.806850;0.198686;0.779991
1.806801;0.198810;0.780757
1.806595;0.198957;0.781512
1.806631;0.198795;0.782585
1.806534;0.198810;0.783442
1.806436;0.198777;0.784307
1.806595;0.198843;0.785345
1.806552;0.199005;0.786189
1.806537;0.198733;0.787400
1.806539;0.198771;0.788176
1.806350;0.198942;0.788820
1.806418;0.198933;0.790025
1.806401;0.198874;0.791174
1.806316;0.198728;0.792233
1.806251;0.198836;0.793136
1.806106;0.198944;0.794087
1.806186;0.198847;0.795101
1.806250;0.198803;0.795834
1.806278;0.198748;0.796908
1.806365;0.198904;0.797788
1.806325;0.198816;0.798779
1.806371;0.198808;0.799785
1.806353;0.198845;0.800912
1.806293;0.198685;0.801935
1.806305;0.198744;0.802998
1.806294;0.198646;0.804087
1.806256;0.198756;0.804836
1.806286;0.198815;0.805689
1.806230;0.198926;0.806364
1.806225;0.198923;0.807287
1.806261;0.198958;0.808385
1.806249;0.198964;0.809359
1.806293;0.198849;0.810387
1.806290;0.198659;0.811728
1.806149;0.198740;0.812610
1.806107;0.198897;0.813397
1.806023;0.198765;0.814429
1.805971;0.198789;0.815370
1.805941;0.198733;0.816408
1.805993;0.198774;0.817196
1.805971;0.198849;0.817950
1.805877;0.198894;0.818787
1.805885;0.198843;0.819878
1.805860;0.198728;0.821073
1.805818;0.198807;0.822023
1.805816;0.198867;0.823080
1.805797;0.198894;0.823893
1.805801;0.198821;0.824917
1.805665;0.198748;0.825996
1.805676;0.198777;0.826936
1.805704;0.198846;0.827659
1.805643;0.198847;0.828633
1.805650;0.198857;0.829456
1.805600;0.198742;0.830549
1.805638;0.198878;0.831297
1.805651;0.198655;0.832655
1.805666;0.198682;0.833557
1.805529;0.198834;0.834273
1.805475;0.198772;0.835342
1.805503;0.198651;0.836550
1.805431;0.198626;0.837517
1.805300;0.198877;0.838048
1.805315;0.198895;0.838881
1.805247;0.198782;0.840018
1.805254;0.198818;0.840806
1.805132;0.198875;0.841851
1.805214;0.198721;0.842967
1.805089;0.198856;0.844029
1.805150;0.198713;0.845146
1.804935;0.198795;0.846067
1.804835;0.198833;0.847119
1.804683;0.199008;0.847710
1.804787;0.198809;0.848850
1.804741;0.198716;0.849951
1.804722;0.198714;0.850865
1.804739;0.198837;0.851561
1.804563;0.198924;0.852513
1.804512;0.198964;0.853371
1.804481;0.198799;0.854545
1.804530;0.198821;0.855495
1.804592;0.198793;0.856497
1.804416;0.198864;0.857389
1.804290;0.198939;0.858170
1.804315;0.198829;0.859407
1.804195;0.198870;0.860171
1.804172;0.198933;0.861099
1.804007;0.198913;0.862059
1.804224;0.198718;0.863392
1.804108;0.198793;0.864192
1.804022;0.198853;0.865159
1.804150;0.198806;0.866176
1.803937;0.198879;0.866996
1.803815;0.198827;0.867942
1.803748;0.198851;0.868965
1.803762;0.198773;0.870017
1.803754;0.198781;0.870895
1.803764;0.198798;0.871896
1.803691;0.198805;0.872716
1.803727;0.198760;0.873834
1.803698;0.198723;0.874831
1.803732;0.198821;0.875716
1.803701;0.198852;0.876611
1.803577;0.198775;0.877670
1.803608;0.198718;0.878731
1.803468;0.198738;0.879606
1.803331;0.198876;0.880310
1.803368;0.198805;0.881412
1.803354;0.198746;0.882357
1.803357;0.198766;0.883310
1.803205;0.198864;0.884091
1.803317;0.198770;0.885160
1.803242;0.198907;0.885859
1.803224;0.198766;0.887079
1.803214;0.198801;0.888017
1.803206;0.198676;0.889335
1.803192;0.198706;0.890131
1.803036;0.198829;0.890921
1.803020;0.198748;0.891861
1.803045;0.198858;0.892670
1.803089;0.198732;0.893647
1.803230;0.198698;0.894658
1.803165;0.198811;0.895462
1.803215;0.198792;0.896424
1.803207;0.198692;0.897534
1.803145;0.198656;0.898601
1.802968;0.198717;0.899550
1.802887;0.198763;0.900499
1.802753;0.198748;0.901363
1.802574;0.198830;0.902233
1.802650;0.198659;0.903246
1.802635;0.198634;0.904362
1.802810;0.198599;0.905485
1.802704;0.198581;0.906367
1.802533;0.198830;0.907098
1.802617;0.198811;0.908161
1.802591;0.198827;0.909046
1.802432;0.198829;0.909790
1.802427;0.198769;0.910811
1.802279;0.198921;0.911491
1.802273;0.198880;0.912587
1.802107;0.198915;0.913454
1.802101;0.198897;0.914557
1.801997;0.198838;0.915604
1.801984;0.198843;0.916623
1.801937;0.198891;0.917592
1.801837;0.198867;0.918528
1.801762;0.198745;0.919688
1.801575;0.198717;0.920688
1.801471;0.198823;0.921505
1.801398;0.198791;0.922423
1.801392;0.198845;0.923252
1.801412;0.198851;0.924185
1.801443;0.198911;0.925002
1.801531;0.198841;0.925949
1.801691;0.198758;0.927025
1.801773;0.198747;0.927883
1.801811;0.198742;0.928737
1.801724;0.198781;0.929621
1.801692;0.198743;0.930535
1.801485;0.198773;0.931552
1.801445;0.198813;0.932414
1.801330;0.198905;0.933091
1.801387;0.198666;0.934304
1.801422;0.198685;0.935240
1.801447;0.198695;0.936069
1.801485;0.198822;0.936886
1.801564;0.198746;0.937863
1.801563;0.198751;0.938531
1.801504;0.198759;0.939379
1.801607;0.198734;0.940247
1.801705;0.198731;0.941184
1.801651;0.198787;0.941772
1.801563;0.198801;0.942537
1.801703;0.198728;0.943475
1.801770;0.198796;0.944215
1.801858;0.198765;0.945059
1.801826;0.198805;0.945945
1.801755;0.198859;0.946890
1.801766;0.198758;0.948097
1.801771;0.198702;0.949203
1.801723;0.198608;0.950243
1.801537;0.198761;0.950838
1.801474;0.198810;0.951795
1.801342;0.198834;0.952623
1.801286;0.198813;0.953529
1.801296;0.198814;0.954516
1.801268;0.198862;0.955392
1.801152;0.198854;0.956317
1.801030;0.198858;0.957204
1.800981;0.198832;0.958324
1.800859;0.198846;0.959364
1.800768;0.198761;0.960501
1.800516;0.198778;0.961343
1.800307;0.198782;0.962284
1.800250;0.198730;0.963336
1.800137;0.198781;0.964253
1.799995;0.198892;0.965039
1.800008;0.198898;0.966146
1.799922;0.198883;0.967159
1.799854;0.198762;0.968313
1.799778;0.198755;0.969349
1.799727;0.198781;0.970226
1.799552;0.198706;0.971144
1.799464;0.198688;0.972014
1.799359;0.198702;0.972862
1.799185;0.198695;0.973963
1.799125;0.198711;0.974920
1.798970;0.198735;0.975902
1.799033;0.198688;0.976918
1.798977;0.198768;0.977782
1.798860;0.198740;0.978766
1.798832;0.198743;0.979771
1.798723;0.198659;0.980902
1.798508;0.198729;0.981610
1.798399;0.198736;0.982584
1.798234;0.198735;0.983568
1.798116;0.198647;0.984648
1.798016;0.198751;0.985363
1.797936;0.198738;0.986317
1.798078;0.198686;0.987336
1.797833;0.198835;0.988332
1.797760;0.198753;0.989479
1.797626;0.198717;0.990454
1.797565;0.198781;0.991347
1.797512;0.198766;0.992312
1.797435;0.198764;0.993273
1.797302;0.198705;0.994234
1.797224;0.198759;0.995100
1.797168;0.198759;0.996032
1.797164;0.198712;0.996996
1.797061;0.198648;0.997832
1.796782;0.198709;0.998782
1.796832;0.198612;1.000017
1.796758;0.198678;1.000950
1.796557;0.198730;1.001777
1.796419;0.198648;1.002758
1.796277;0.198604;1.003777
1.796229;0.198641;1.004590
1.796222;0.198643;1.005486
1.795960;0.198733;1.006312
1.795958;0.198657;1.007425
1.795852;0.198589;1.008622
1.795943;0.198577;1.009791
1.795614;0.198741;1.010349
1.795495;0.198664;1.011331
1.795454;0.198579;1.012363
1.795245;0.198710;1.013209
1.795205;0.198627;1.014207
1.795257;0.198547;1.015353
1.795112;0.198420;1.016496
1.795158;0.198466;1.017444
1.794895;0.198589;1.018225
1.794758;0.198637;1.019086
1.794722;0.198567;1.019947
1.794647;0.198604;1.020809
1.794498;0.198648;1.021739
1.794582;0.198453;1.023101
1.794496;0.198490;1.023993
1.794309;0.198543;1.024860
1.794103;0.198513;1.025878
1.794010;0.198511;1.026918
1.793987;0.198490;1.027903
1.794012;0.198572;1.028901
1.793821;0.198571;1.029595
1.793825;0.198516;1.030642
1.793839;0.198523;1.031504
1.793648;0.198633;1.032429
1.793548;0.198594;1.033497
1.793419;0.198530;1.034621
1.793331;0.198522;1.035635
1.793149;0.198570;1.036432
1.793070;0.198545;1.037482
1.792990;0.198581;1.038398
1.792972;0.198421;1.039614
1.792932;0.198482;1.040408
1.792819;0.198536;1.041346
1.792764;0.198447;1.042572
1.792558;0.198521;1.043439
1.792403;0.198489;1.044306
1.792358;0.198500;1.045344
1.792324;0.198526;1.046212
1.792253;0.198426;1.047339
1.792008;0.198544;1.047865
1.792097;0.198450;1.049100
1.791841;0.198533;1.049916
1.791740;0.198539;1.050889
1.791711;0.198459;1.052156
1.791681;0.198437;1.053121
1.791555;0.198491;1.053960
1.791370;0.198544;1.054717
1.791331;0.198510;1.055698
1.791321;0.198531;1.056705
1.791162;0.198532;1.057641
1.790943;0.198557;1.058591
1.790587;0.198631;1.059429
1.790707;0.198521;1.060749
1.790390;0.198609;1.061437
1.790416;0.198527;1.062624
1.790155;0.198552;1.063426
1.790127;0.198567;1.064425
1.790143;0.198564;1.065358
1.790255;0.198406;1.066506
1.789986;0.198555;1.067180
1.789940;0.198623;1.068046
1.789845;0.198596;1.069155
1.789788;0.198562;1.070129
1.789607;0.198545;1.070976
1.789574;0.198517;1.072127
1.789551;0.198439;1.073128
1.789491;0.198443;1.074072
1.789319;0.198559;1.074825
1.789271;0.198541;1.075896
1.789159;0.198558;1.076939
1.789138;0.198493;1.077859
1.788974;0.198476;1.078881
1.788980;0.198491;1.079871
1.788958;0.198481;1.080897
1.788843;0.198535;1.081589
1.788720;0.198478;1.082561
1.788674;0.198489;1.083631
1.788545;0.198524;1.084606
1.788354;0.198489;1.085626
1.788034;0.198471;1.086402
1.788074;0.198332;1.087757
1.788006;0.198470;1.088558
1.787853;0.198516;1.089442
1.787768;0.198534;1.090339
